0.264215;391.982;7549.84
0.265331;391.914;7549.9
0.266448;391.846;7549.96
0.267564;391.777;7550.02
0.26868;391.708;7550.09
0.269797;391.638;7550.15
0.270913;391.569;7550.21
0.27203;391.499;7550.28
0.273146;391.428;7550.34
0.274263;391.358;7550.41
0.275379;391.287;7550.47
0.276496;391.216;7550.54
0.277612;391.145;7550.6
0.278729;391.073;7550.67
0.279845;391.001;7550.73
0.280962;390.929;7550.8
0.282078;390.856;7550.87
0.283195;390.783;7550.93
0.284312;390.71;7551
0.285428;390.637;7551.07
0.286545;390.563;7551.14
0.287662;390.489;7551.21
0.288779;390.415;7551.27
0.289895;390.34;7551.34
0.291012;390.266;7551.41
0.292129;390.19;7551.48
0.293246;390.115;7551.55
0.294363;390.039;7551.62
0.29548;389.963;7551.69
0.296597;389.887;7551.76
0.297713;389.811;7551.84
0.29883;389.734;7551.91
0.299947;389.657;7551.98
0.301064;389.579;7552.05
0.302181;389.501;7552.13
0.303298;389.423;7552.2
0.304416;389.345;7552.27
0.305533;389.267;7552.35
0.30665;389.188;7552.42
0.307767;389.109;7552.49
0.308884;389.029;7552.57
0.310001;388.95;7552.64
0.311118;388.87;7552.72
0.312236;388.789;7552.79
0.313353;388.709;7552.87
0.31447;388.628;7552.95
0.315588;388.547;7553.02
0.316705;388.465;7553.1
0.317822;388.384;7553.18
0.31894;388.302;7553.26
0.320057;388.22;7553.33
0.321174;388.137;7553.41
0.322292;388.054;7553.49
0.323409;387.971;7553.57
0.324527;387.888;7553.65
0.325644;387.804;7553.73
0.326762;387.72;7553.81
0.32788;387.636;7553.89
0.328997;387.551;7553.97
0.330115;387.466;7554.05
0.331233;387.381;7554.13
0.33235;387.296;7554.21
0.333468;387.21;7554.3
0.334586;387.124;7554.38
0.335703;387.038;7554.46
0.336821;386.951;7554.54
0.337939;386.865;7554.63
0.339057;386.778;7554.71
0.340175;386.69;7554.8
0.341293;386.602;7554.88
0.342411;386.515;7554.96
0.343528;386.426;7555.05
0.344646;386.338;7555.13
0.345764;386.249;7555.22
0.346882;386.16;7555.31
0.348001;386.071;7555.39
0.349119;385.981;7555.48
0.350237;385.891;7555.57
0.351355;385.801;7555.65
0.352473;385.71;7555.74
0.353591;385.619;7555.83
0.354709;385.528;7555.92
0.355828;385.437;7556.01
0.356946;385.345;7556.09
0.358064;385.253;7556.18
0.359183;385.161;7556.27
0.360301;385.069;7556.36
0.361419;384.976;7556.45
0.362538;384.883;7556.54
0.363656;384.79;7556.63
0.364775;384.696;7556.73
0.365893;384.602;7556.82
0.367012;384.508;7556.91
0.36813;384.413;7557
0.369249;384.319;7557.09
0.370367;384.224;7557.19
0.371486;384.128;7557.28
0.372605;384.033;7557.37
0.373723;383.937;7557.47
0.374842;383.841;7557.56
0.375961;383.744;7557.66
0.37708;383.648;7557.75
0.378199;383.551;7557.85
0.379317;383.453;7557.94
0.380436;383.356;7558.04
0.381555;383.258;7558.13
0.382674;383.16;7558.23
0.383793;383.061;7558.33
0.384912;382.963;7558.42
0.386031;382.864;7558.52
0.38715;382.764;7558.62
0.388269;382.665;7558.72
0.389388;382.565;7558.81
0.390508;382.465;7558.91
0.391627;382.365;7559.01
0.392746;382.264;7559.11
0.393865;382.163;7559.21
0.394984;382.062;7559.31
0.396104;381.96;7559.41
0.397223;381.859;7559.51
0.398342;381.756;7559.61
0.399462;381.654;7559.71
0.400581;381.552;7559.82
0.401701;381.449;7559.92
0.40282;381.345;7560.02
0.40394;381.242;7560.12
0.405059;381.138;7560.23
0.406179;381.034;7560.33
0.407299;380.93;7560.43
0.408418;380.825;7560.54
0.409538;380.72;7560.64
0.410658;380.615;7560.75
0.411777;380.51;7560.85
0.412897;380.404;7560.96
0.414017;380.298;7561.06
0.415137;380.192;7561.17
0.416257;380.085;7561.27
0.417377;379.979;7561.38
0.418497;379.872;7561.49
0.419617;379.764;7561.59
0.420737;379.657;7561.7
0.421857;379.549;7561.81
0.422977;379.44;7561.92
0.424097;379.332;7562.03
0.425217;379.223;7562.13
0.426337;379.114;7562.24
0.427457;379.005;7562.35
0.428578;378.895;7562.46
0.429698;378.785;7562.57
0.430818;378.675;7562.68
0.431939;378.565;7562.79
0.433059;378.454;7562.9
0.434179;378.343;7563.02
0.4353;378.232;7563.13
0.43642;378.12;7563.24
0.437541;378.008;7563.35
0.438661;377.896;7563.46
0.439782;377.784;7563.58
0.440903;377.671;7563.69
0.442023;377.558;7563.8
0.443144;377.445;7563.92
0.444265;377.332;7564.03
0.445385;377.218;7564.15
0.446506;377.104;7564.26
0.447627;376.99;7564.38
0.448748;376.875;7564.49
0.449869;376.76;7564.61
0.45099;376.645;7564.72
0.452111;376.53;7564.84
0.453232;376.414;7564.96
0.454353;376.298;7565.08
0.455474;376.182;7565.19
0.456595;376.065;7565.31
0.457716;375.948;7565.43
0.458837;375.831;7565.55
0.459959;375.714;7565.67
0.46108;375.596;7565.78
0.462201;375.478;7565.9
0.463323;375.36;7566.02
0.464444;375.242;7566.14
0.465565;375.123;7566.26
0.466687;375.004;7566.38
0.467808;374.885;7566.51
0.46893;374.765;7566.63
0.470051;374.645;7566.75
0.471173;374.525;7566.87
0.472295;374.405;7566.99
0.473416;374.284;7567.12
0.474538;374.163;7567.24
0.47566;374.042;7567.36
0.476782;373.921;7567.49
0.477903;373.799;7567.61
0.479025;373.677;7567.73
0.480147;373.555;7567.86
0.481269;373.432;7567.98
0.482391;373.309;7568.11
0.483513;373.186;7568.23
0.484635;373.063;7568.36
0.485757;372.939;7568.49
0.486879;372.815;7568.61
0.488002;372.691;7568.74
0.489124;372.567;7568.87
0.490246;372.442;7568.99
0.491368;372.317;7569.12
0.492491;372.192;7569.25
0.493613;372.066;7569.38
0.494735;371.94;7569.51
0.495858;371.814;7569.63
0.49698;371.688;7569.76
0.498103;371.561;7569.89
0.499225;371.434;7570.02
0.500348;371.307;7570.15
0.501471;371.179;7570.28
0.502593;371.052;7570.41
0.503716;370.924;7570.55
0.504839;370.795;7570.68
0.505962;370.667;7570.81
0.507085;370.538;7570.94
0.508207;370.409;7571.07
0.50933;370.28;7571.21
0.510453;370.15;7571.34
0.511576;370.02;7571.47
0.512699;369.89;7571.61
0.513822;369.759;7571.74
0.514946;369.629;7571.87
0.516069;369.498;7572.01
0.517192;369.367;7572.14
0.518315;369.235;7572.28
0.519438;369.103;7572.42
0.520562;368.971;7572.55
0.521685;368.839;7572.69
0.522809;368.706;7572.82
0.523932;368.573;7572.96
0.525056;368.44;7573.1
0.526179;368.307;7573.24
0.527303;368.173;7573.37
0.528426;368.039;7573.51
0.52955;367.905;7573.65
0.530674;367.77;7573.79
0.531798;367.636;7573.93
0.532921;367.501;7574.07
0.534045;367.365;7574.21
0.535169;367.23;7574.35
0.536293;367.094;7574.49
0.537417;366.958;7574.63
0.538541;366.822;7574.77
0.539665;366.685;7574.91
0.540789;366.548;7575.05
0.541913;366.411;7575.19
0.543037;366.273;7575.34
0.544162;366.136;7575.48
0.545286;365.998;7575.62
0.54641;365.86;7575.76
0.547535;365.721;7575.91
0.548659;365.582;7576.05
0.549783;365.443;7576.2
0.550908;365.304;7576.34
0.552032;365.164;7576.48
0.553157;365.025;7576.63
0.554282;364.884;7576.77
0.555406;364.744;7576.92
0.556531;364.603;7577.07
0.557656;364.463;7577.21
0.558781;364.321;7577.36
0.559905;364.18;7577.51
0.56103;364.038;7577.65
0.562155;363.896;7577.8
0.56328;363.754;7577.95
0.564405;363.612;7578.1
0.56553;363.469;7578.24
0.566655;363.326;7578.39
0.567781;363.183;7578.54
0.568906;363.039;7578.69
0.570031;362.895;7578.84
0.571156;362.751;7578.99
0.572282;362.607;7579.14
0.573407;362.462;7579.29
0.574533;362.317;7579.44
0.575658;362.172;7579.59
0.576784;362.027;7579.75
0.577909;361.881;7579.9
0.579035;361.735;7580.05
0.58016;361.589;7580.2
0.581286;361.443;7580.35
0.582412;361.296;7580.51
0.583538;361.149;7580.66
0.584664;361.002;7580.82
0.585789;360.854;7580.97
0.586915;360.707;7581.12
0.588041;360.558;7581.28
0.589167;360.41;7581.43
0.590293;360.262;7581.59
0.59142;360.113;7581.74
0.592546;359.964;7581.9
0.593672;359.814;7582.06
0.594798;359.665;7582.21
0.595925;359.515;7582.37
0.597051;359.365;7582.53
0.598177;359.215;7582.68
0.599304;359.064;7582.84
0.60043;358.913;7583
0.601557;358.762;7583.16
0.602684;358.61;7583.32
0.60381;358.459;7583.47
0.604937;358.307;7583.63
0.606064;358.155;7583.79
0.60719;358.002;7583.95
0.608317;357.85;7584.11
0.609444;357.697;7584.27
0.610571;357.543;7584.43
0.611698;357.39;7584.59
0.612825;357.236;7584.76
0.613952;357.082;7584.92
0.615079;356.928;7585.08
0.616207;356.773;7585.24
0.617334;356.619;7585.4
0.618461;356.463;7585.57
0.619589;356.308;7585.73
0.620716;356.153;7585.89
0.621843;355.997;7586.06
0.622971;355.841;7586.22
0.624098;355.684;7586.39
0.625226;355.528;7586.55
0.626354;355.371;7586.72
0.627481;355.214;7586.88
0.628609;355.057;7587.05
0.629737;354.899;7587.21
0.630865;354.741;7587.38
0.631993;354.583;7587.54
0.63312;354.425;7587.71
0.634248;354.266;7587.88
0.635377;354.107;7588.05
0.636505;353.948;7588.21
0.637633;353.788;7588.38
0.638761;353.629;7588.55
0.639889;353.469;7588.72
0.641018;353.309;7588.89
0.642146;353.148;7589.06
0.643274;352.988;7589.23
0.644403;352.827;7589.4
0.645531;352.665;7589.57
0.64666;352.504;7589.74
0.647788;352.342;7589.91
0.648917;352.18;7590.08
0.650046;352.018;7590.25
0.651175;351.856;7590.42
0.652303;351.693;7590.59
0.653432;351.53;7590.76
0.654561;351.367;7590.94
0.65569;351.203;7591.11
0.656819;351.04;7591.28
0.657948;350.876;7591.46
0.659077;350.711;7591.63
0.660206;350.547;7591.8
0.661336;350.382;7591.98
0.662465;350.217;7592.15
0.663594;350.052;7592.33
0.664724;349.886;7592.5
0.665853;349.721;7592.68
0.666983;349.555;7592.85
0.668112;349.388;7593.03
0.669242;349.222;7593.21
0.670371;349.055;7593.38
0.671501;348.888;7593.56
0.672631;348.721;7593.74
0.673761;348.553;7593.92
0.674891;348.386;7594.09
0.676021;348.218;7594.27
0.677151;348.049;7594.45
0.678281;347.881;7594.63
0.679411;347.712;7594.81
0.680541;347.543;7594.99
0.681671;347.374;7595.17
0.682801;347.204;7595.35
0.683932;347.034;7595.53
0.685062;346.864;7595.71
0.686192;346.694;7595.89
0.687323;346.524;7596.07
0.688453;346.353;7596.25
0.689584;346.182;7596.43
0.690715;346.011;7596.61
0.691845;345.839;7596.8
0.692976;345.667;7596.98
0.694107;345.495;7597.16
0.695238;345.323;7597.34
0.696369;345.151;7597.53
0.6975;344.978;7597.71
0.698631;344.805;7597.9
0.699762;344.632;7598.08
0.700893;344.458;7598.26
0.702024;344.285;7598.45
0.703155;344.111;7598.63
0.704287;343.936;7598.82
0.705418;343.762;7599.01
0.706549;343.587;7599.19
0.707681;343.412;7599.38
0.708812;343.237;7599.56
0.709944;343.062;7599.75
0.711076;342.886;7599.94
0.712207;342.71;7600.13
0.713339;342.534;7600.31
0.714471;342.357;7600.5
0.715603;342.181;7600.69
0.716735;342.004;7600.88
0.717867;341.827;7601.07
0.718999;341.649;7601.26
0.720131;341.472;7601.45
0.721263;341.294;7601.64
0.722395;341.116;7601.83
0.723527;340.937;7602.02
0.72466;340.759;7602.21
0.725792;340.58;7602.4
0.726925;340.401;7602.59
0.728057;340.221;7602.78
0.72919;340.042;7602.97
0.730322;339.862;7603.17
0.731455;339.682;7603.36
0.732588;339.501;7603.55
0.73372;339.321;7603.74
0.734853;339.14;7603.94
0.735986;338.959;7604.13
0.737119;338.778;7604.32
0.738252;338.596;7604.52
0.739385;338.414;7604.71
0.740518;338.232;7604.91
0.741652;338.05;7605.1
0.742785;337.868;7605.3
0.743918;337.685;7605.49
0.745052;337.502;7605.69
0.746185;337.319;7605.89
0.747319;337.135;7606.08
0.748452;336.952;7606.28
0.749586;336.768;7606.48
0.750719;336.584;7606.67
0.751853;336.399;7606.87
0.752987;336.215;7607.07
0.754121;336.03;7607.27
0.755255;335.845;7607.46
0.756389;335.659;7607.66
0.757523;335.474;7607.86
0.758657;335.288;7608.06
0.759791;335.102;7608.26
0.760925;334.915;7608.46
0.762059;334.729;7608.66
0.763194;334.542;7608.86
0.764328;334.355;7609.06
0.765463;334.168;7609.26
0.766597;333.98;7609.46
0.767732;333.793;7609.67
0.768866;333.605;7609.87
0.770001;333.416;7610.07
0.771136;333.228;7610.27
0.772271;333.039;7610.48
0.773406;332.85;7610.68
0.774541;332.661;7610.88
0.775676;332.472;7611.08
0.776811;332.282;7611.29
0.777946;332.092;7611.49
0.779081;331.902;7611.7
0.780216;331.712;7611.9
0.781352;331.522;7612.11
0.782487;331.331;7612.31
0.783622;331.14;7612.52
0.784758;330.948;7612.72
0.785893;330.757;7612.93
0.787029;330.565;7613.14
0.788165;330.373;7613.34
0.789301;330.181;7613.55
0.790436;329.989;7613.76
0.791572;329.796;7613.96
0.792708;329.603;7614.17
0.793844;329.41;7614.38
0.79498;329.217;7614.59
0.796116;329.023;7614.8
0.797253;328.829;7615
0.798389;328.635;7615.21
0.799525;328.441;7615.42
0.800662;328.247;7615.63
0.801798;328.052;7615.84
0.802935;327.857;7616.05
0.804071;327.662;7616.26
0.805208;327.466;7616.47
0.806344;327.271;7616.68
0.807481;327.075;7616.9
0.808618;326.879;7617.11
0.809755;326.682;7617.32
0.810892;326.486;7617.53
0.812029;326.289;7617.74
0.813166;326.092;7617.96
0.814303;325.895;7618.17
0.81544;325.697;7618.38
0.816578;325.5;7618.6
0.817715;325.302;7618.81
0.818852;325.103;7619.02
0.81999;324.905;7619.24
0.821127;324.706;7619.45
0.822265;324.508;7619.67
0.823403;324.309;7619.88
0.82454;324.109;7620.1
0.825678;323.91;7620.31
0.826816;323.71;7620.53
0.827954;323.51;7620.75
0.829092;323.31;7620.96
0.83023;323.109;7621.18
0.831368;322.909;7621.4
0.832506;322.708;7621.61
0.833645;322.507;7621.83
0.834783;322.305;7622.05
0.835921;322.104;7622.27
0.83706;321.902;7622.48
0.838198;321.7;7622.7
0.839337;321.498;7622.92
0.840476;321.296;7623.14
0.841614;321.093;7623.36
0.842753;320.89;7623.58
0.843892;320.687;7623.8
0.845031;320.484;7624.02
0.84617;320.28;7624.24
0.847309;320.076;7624.46
0.848448;319.872;7624.68
0.849587;319.668;7624.9
0.850727;319.464;7625.13
0.851866;319.259;7625.35
0.853005;319.054;7625.57
0.854145;318.849;7625.79
0.855284;318.644;7626.01
0.856424;318.438;7626.24
0.857563;318.232;7626.46
0.858703;318.026;7626.68
0.859843;317.82;7626.91
0.860983;317.614;7627.13
0.862123;317.407;7627.36
0.863263;317.2;7627.58
0.864403;316.993;7627.81
0.865543;316.786;7628.03
0.866683;316.578;7628.26
0.867823;316.37;7628.48
0.868964;316.162;7628.71
0.870104;315.954;7628.93
0.871245;315.746;7629.16
0.872385;315.537;7629.39
0.873526;315.328;7629.61
0.874667;315.119;7629.84
0.875807;314.91;7630.07
0.876948;314.701;7630.3
0.878089;314.491;7630.52
0.87923;314.281;7630.75
0.880371;314.071;7630.98
0.881512;313.861;7631.21
0.882653;313.65;7631.44
0.883795;313.439;7631.67
0.884936;313.228;7631.9
0.886077;313.017;7632.13
0.887219;312.806;7632.36
0.88836;312.594;7632.59
0.889502;312.382;7632.82
0.890643;312.17;7633.05
0.891785;311.958;7633.28
0.892927;311.745;7633.51
0.894069;311.533;7633.74
0.895211;311.32;7633.97
0.896353;311.107;7634.21
0.897495;310.893;7634.44
0.898637;310.68;7634.67
0.899779;310.466;7634.9
0.900921;310.252;7635.14
0.902064;310.038;7635.37
0.903206;309.823;7635.6
0.904349;309.609;7635.84
0.905491;309.394;7636.07
0.906634;309.179;7636.31
0.907777;308.964;7636.54
0.908919;308.748;7636.78
0.910062;308.532;7637.01
0.911205;308.317;7637.25
0.912348;308.1;7637.48
0.913491;307.884;7637.72
0.914634;307.668;7637.95
0.915778;307.451;7638.19
0.916921;307.234;7638.43
0.918064;307.017;7638.66
0.919208;306.8;7638.9
0.920351;306.582;7639.14
0.921495;306.364;7639.38
0.922638;306.146;7639.61
0.923782;305.928;7639.85
0.924926;305.71;7640.09
0.92607;305.491;7640.33
0.927214;305.272;7640.57
0.928358;305.053;7640.81
0.929502;304.834;7641.05
0.930646;304.615;7641.29
0.93179;304.395;7641.53
0.932934;304.175;7641.77
0.934079;303.955;7642.01
0.935223;303.735;7642.25
0.936368;303.515;7642.49
0.937512;303.294;7642.73
0.938657;303.073;7642.97
0.939802;302.852;7643.21
0.940946;302.631;7643.46
0.942091;302.409;7643.7
0.943236;302.188;7643.94
0.944381;301.966;7644.18
0.945526;301.744;7644.43
0.946672;301.521;7644.67
0.947817;301.299;7644.91
0.948962;301.076;7645.16
0.950108;300.853;7645.4
0.951253;300.63;7645.65
0.952399;300.407;7645.89
0.953544;300.184;7646.13
0.95469;299.96;7646.38
0.955836;299.736;7646.62
0.956981;299.512;7646.87
0.958127;299.288;7647.12
0.959273;299.063;7647.36
0.960419;298.838;7647.61
0.961566;298.614;7647.85
0.962712;298.388;7648.1
0.963858;298.163;7648.35
0.965004;297.938;7648.6
0.966151;297.712;7648.84
0.967297;297.486;7649.09
0.968444;297.26;7649.34
0.969591;297.034;7649.59
0.970737;296.807;7649.83
0.971884;296.581;7650.08
0.973031;296.354;7650.33
0.974178;296.127;7650.58
0.975325;295.899;7650.83
0.976472;295.672;7651.08
0.977619;295.444;7651.33
0.978767;295.216;7651.58
0.979914;294.988;7651.83
0.981061;294.76;7652.08
0.982209;294.532;7652.33
0.983356;294.303;7652.58
0.984504;294.074;7652.83
0.985652;293.845;7653.09
0.9868;293.616;7653.34
0.987948;293.387;7653.59
0.989095;293.157;7653.84
0.990244;292.927;7654.09
0.991392;292.697;7654.35
0.99254;292.467;7654.6
0.993688;292.237;7654.85
0.994836;292.006;7655.11
0.995985;291.775;7655.36
0.997133;291.544;7655.61
0.998282;291.313;7655.87
0.999431;291.082;7656.12
1.00058;290.85;7656.38
1.00173;290.619;7656.63
1.00288;290.387;7656.89
1.00403;290.155;7657.14
1.00517;289.922;7657.4
1.00632;289.69;7657.65
1.00747;289.457;7657.91
1.00862;289.224;7658.17
1.00977;288.991;7658.42
1.01092;288.758;7658.68
1.01207;288.525;7658.94
1.01322;288.291;7659.19
1.01437;288.057;7659.45
1.01552;287.823;7659.71
1.01667;287.589;7659.97
1.01782;287.355;7660.23
1.01897;287.12;7660.48
1.02012;286.885;7660.74
1.02127;286.65;7661
1.02242;286.415;7661.26
1.02357;286.18;7661.52
1.02472;285.944;7661.78
1.02587;285.709;7662.04
1.02702;285.473;7662.3
1.02817;285.237;7662.56
1.02932;285.001;7662.82
1.03047;284.764;7663.08
1.03162;284.528;7663.34
1.03278;284.291;7663.6
1.03393;284.054;7663.87
1.03508;283.817;7664.13
1.03623;283.579;7664.39
1.03738;283.342;7664.65
1.03853;283.104;7664.91
1.03968;282.866;7665.18
1.04083;282.628;7665.44
1.04199;282.39;7665.7
1.04314;282.152;7665.96
1.04429;281.913;7666.23
1.04544;281.674;7666.49
1.04659;281.435;7666.76
1.04774;281.196;7667.02
1.0489;280.957;7667.28
1.05005;280.717;7667.55
1.0512;280.478;7667.81
1.05235;280.238;7668.08
1.05351;279.998;7668.34
1.05466;279.757;7668.61
1.05581;279.517;7668.88
1.05696;279.276;7669.14
1.05812;279.036;7669.41
1.05927;278.795;7669.67
1.06042;278.554;7669.94
1.06157;278.312;7670.21
1.06273;278.071;7670.47
1.06388;277.829;7670.74
1.06503;277.587;7671.01
1.06619;277.345;7671.28
1.06734;277.103;7671.55
1.06849;276.861;7671.81
1.06965;276.618;7672.08
1.0708;276.376;7672.35
1.07195;276.133;7672.62
1.07311;275.89;7672.89
1.07426;275.646;7673.16
1.07542;275.403;7673.43
1.07657;275.159;7673.7
1.07772;274.916;7673.97
1.07888;274.672;7674.24
1.08003;274.428;7674.51
1.08119;274.183;7674.78
1.08234;273.939;7675.05
1.0835;273.694;7675.32
1.08465;273.449;7675.59
1.0858;273.204;7675.86
1.08696;272.959;7676.13
1.08811;272.714;7676.41
1.08927;272.469;7676.68
1.09042;272.223;7676.95
1.09158;271.977;7677.22
1.09273;271.731;7677.5
1.09389;271.485;7677.77
1.09504;271.239;7678.04
1.0962;270.992;7678.32
1.09736;270.745;7678.59
1.09851;270.499;7678.86
1.09967;270.252;7679.14
1.10082;270.004;7679.41
1.10198;269.757;7679.69
1.10313;269.51;7679.96
1.10429;269.262;7680.24
1.10545;269.014;7680.51
1.1066;268.766;7680.79
1.10776;268.518;7681.06
1.10891;268.27;7681.34
1.11007;268.021;7681.61
1.11123;267.772;7681.89
1.11238;267.524;7682.17
1.11354;267.275;7682.44
1.1147;267.025;7682.72
1.11585;266.776;7683
1.11701;266.527;7683.27
1.11817;266.277;7683.55
1.11933;266.027;7683.83
1.12048;265.777;7684.11
1.12164;265.527;7684.39
1.1228;265.277;7684.66
